Unidade,Unidade Superior,Relacionamento Interpessoal,Liderança,Organização,Responsabilidade,Flexibilidade,Disponibilidade,Comunicação,Gestão de Materiais,Atualização,Conhecimento
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,4,4,4,5,4,5,4,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,4,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade da Criança e do Adolescente,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Administração de Pessoal,Divisão de Gestão de Pessoas,5,4,4,5,4,5,5,4,4,4
Unidade de Administração de Pessoal,Divisão de Gestão de Pessoas,5,5,5,5,5,5,5,5,5,5
Unidade de Administração de Pessoal,Divisão de Gestão de Pessoas,5,5,5,5,5,5,5,5,5,4
Unidade de Almoxarifado e Controle de Estoques,Setor de Abastecimento Farmacêutico e Suprimentos,5,5,5,5,5,5,4,5,4,4
Unidade de Almoxarifado e Controle de Estoques,Setor de Abastecimento Farmacêutico e Suprimentos,5,5,4,4,4,4,4,4,5,5
Unidade de Almoxarifado e Controle de Estoques,Setor de Abastecimento Farmacêutico e Suprimentos,2,1,1,2,3,3,1,3,2,2
Unidade de Anatomia Patológica,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Anatomia Patológica,Divisão de Apoio Diagnóstico e Terapêutico,4,5,5,5,5,5,5,5,5,5
Unidade de Anatomia Patológica,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,4,4,4,4,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,4,4,4,4,4
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,4,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Bloco Cirúrgico e Processamento de Material Esterilizado,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,4,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,4,4,5,4,4,3,4,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,4,4,4,5,4,4,4,4,4,4
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,3,3,4,4,3,2,3,4,5,4
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,4,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,4,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,4,5,5,5,4,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,4,4,4,5,4,4,4,4,4,5
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,5,4,4,4,5,5,4,4,5,4
Unidade de Clínica Cirúrgica,Setor de Cuidados Especializados,3,4,3,4,4,3,4,4,4,4
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,4,5,5,5,5,5,4,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,4,4,4,4,4,3,4,4,4,4
Unidade de Clínica Médica,Setor de Cuidados Especializados,2,2,2,2,2,2,2,2,2,2
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,4,4,5,4,5,5,4,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,4,4,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,4,4,4,5,5,4,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,4,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade de Clínica Médica,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,4,3,4,4,3,4,4,4,5,4
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,4,5,5,5,4,4,4,5,4
Unidade de Clínica Médica,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Contratos,Setor de Administração,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,4,3,3,3,3,2,3,4,3,2
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,4,5,5,5,5,5,4,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,4,4,4,4,4
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,4,4,4,5,4,4
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,4,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,4,4,4,4,4
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,4,4,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,4,4,4,4,4
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,4,5,5,4,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,4,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,4,4,5,5,4,3,4,5,4,4
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,4,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,4,4,5,5,5,4,4,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,3,4,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Diagnóstico por Imagem e Diagnósticos Especializados,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,4,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Especialidades Clínicas,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Execução Orçamentária e Financeira,Setor de Gestão Orçamentária e Financeira,5,5,5,5,5,5,5,5,5,5
Unidade de Farmácia Clínica e Dispensação Farmacêutica,Setor de Farmácia Hospitalar,5,5,5,5,5,5,5,5,5,5
Unidade de Farmácia Clínica e Dispensação Farmacêutica,Setor de Farmácia Hospitalar,5,5,4,5,5,5,5,4,4,4
Unidade de Farmácia Clínica e Dispensação Farmacêutica,Setor de Farmácia Hospitalar,5,5,5,5,4,5,5,4,4,5
Unidade de Farmácia Clínica e Dispensação Farmacêutica,Setor de Farmácia Hospitalar,5,5,5,5,5,5,5,5,5,5
Unidade de Fiscalização Administrativa de Contratos,Setor de Administração,5,5,5,5,5,5,5,5,5,5
Unidade de Gestão da Qualidade e Segurança do Paciente,Setor de Gestão da Qualidade,5,5,5,5,5,5,5,5,5,5
Unidade de Gestão de Pós-Graduação,Setor de Gestão do Ensino,5,5,5,5,5,5,5,5,5,5
Unidade de Gestão e Processamento da Informação Assistencial,Setor de Contratualização e Regulação,5,5,5,5,5,5,5,4,5,5
Unidade de Gestão e Processamento da Informação Assistencial,Setor de Contratualização e Regulação,5,5,5,5,5,5,5,5,5,5
Unidade de Gestão e Processamento da Informação Assistencial,Setor de Contratualização e Regulação,5,4,5,5,5,5,5,5,5,5
"Unidade de Hematologia, Hemoterapia e Oncologia",Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
"Unidade de Hematologia, Hemoterapia e Oncologia",Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
"Unidade de Hematologia, Hemoterapia e Oncologia",Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
"Unidade de Hematologia, Hemoterapia e Oncologia",Setor de Cuidados Especializados,4,4,4,5,4,4,4,4,5,5
"Unidade de Hematologia, Hemoterapia e Oncologia",Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
"Unidade de Hematologia, Hemoterapia e Oncologia",Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,4,5,5,4,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,4,5,4,4,5,4,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,4,4,4,4,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,4,4,4,4,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,4,5,5,3,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,4,4,4,5,5,4,5,5,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,3,3,4,3,5,4,4,5,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,4,3,3,3,4,5,5,3,3,3
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,3,3,3,4,3,5,4,4,4,3
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,1,1,1,2,1,3,1,1,1,1
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,5,4,5,5,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,4,5,5,4,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,4,4,3,4,4,4,3,4,4,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,4,4,5,5,5,5,4,4,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,4,3,4,3,5,3,4,4,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,4,4,4,4,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,4,4,5,5,5,5,4,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,4,4,4,4,4,4,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,5,3,4,3,5,4,4,5,4
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Laboratório de Análises Clínicas,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Nefrologia,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Nefrologia,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Nefrologia,Setor de Paciente Crítico,2,3,3,3,2,2,2,3,3,3
Unidade de Nefrologia,Setor de Paciente Crítico,2,2,3,3,2,2,2,3,3,3
Unidade de Nefrologia,Setor de Paciente Crítico,4,4,4,4,4,4,4,4,4,4
Unidade de Nefrologia,Setor de Paciente Crítico,2,4,5,5,2,2,3,5,5,5
Unidade de Nefrologia,Setor de Paciente Crítico,2,3,3,4,2,2,2,4,3,4
Unidade de Nefrologia,Setor de Paciente Crítico,5,5,4,5,5,5,4,5,5,5
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,2,4,4,3,3,4,3,3,4,4
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,3,2,3,3,2,3,2,3,4,3
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,4,4,5,4,4,4,5,5,5,4
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,3,4,5,5,3,3,3,5,5,5
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,4,5,5,5,3,4,4,5,5,5
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,3,3,4,4,3,2,3,3,4,3
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,4,5,4,5,5,5,5,5,5,5
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,4,4,4,5,5,4,4,5,4,5
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Nutrição Clínica,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade de Oftalmologia,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade de Oftalmologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Oftalmologia,Setor de Cuidados Especializados,4,5,5,5,5,4,5,5,4,5
Unidade de Oftalmologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Oftalmologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Oftalmologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Oftalmologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Planejamento e Dimensionamento de Estoques,Setor de Abastecimento Farmacêutico e Suprimentos,4,5,5,5,5,5,5,5,5,5
Unidade de Planejamento e Gestão Orçamentária,Setor de Gestão Orçamentária e Financeira,4,5,4,5,4,5,4,4,4,5
"Unidade de Planejamento, Gestão de Riscos e Controles Internos",Setor de Governança e Estratégia,5,5,5,5,5,5,5,5,5,5
Unidade de Regulação Assistencial,Setor de Contratualização e Regulação,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
